matchID|pais|torneo|temporada|nombre temp|jornada|dia|hora|estadio pais|estadio ciudad|estadio|arbitro_ID|arbitro|arbitro pais|Local_ID|Local pais|Local_nom|Local|Local_DTID|Local_DT|Local_DT pais|visita_ID|visita_pais|visita_nom|visita|visita_DTID|visita_DT|visita_DT pais|GF|GC|V-ALL-Shots-Total shots|V-ALL-Shots-Shots outside box|V-ALL-Shots-Shots on target|V-ALL-Shots-Shots off target|V-ALL-Shots-Shots inside box|V-ALL-Shots-Hit woodwork|V-ALL-Shots-Blocked shots|V-ALL-Passes-Throw-ins|V-ALL-Passes-Long ballsTotal|V-ALL-Passes-Long ballsOK|V-ALL-Passes-Final third phaseTotal|V-ALL-Passes-Final third phaseOK|V-ALL-Passes-Final third entries|V-ALL-Passes-CrossesTotal|V-ALL-Passes-CrossesOK|V-ALL-Passes-Accurate passes|V-ALL-Match overview-Yellow cards|V-ALL-Match overview-Total shots|V-ALL-Match overview-Tackles|V-ALL-Match overview-Red cards|V-ALL-Match overview-Passes|V-ALL-Match overview-Goalkeeper saves|V-ALL-Match overview-Free kicks|V-ALL-Match overview-Fouls|V-ALL-Match overview-Expected goals|V-ALL-Match overview-Corner kicks|V-ALL-Match overview-Big chances|V-ALL-Match overview-Ball possession|V-ALL-Goalkeeping-Total saves|V-ALL-Goalkeeping-Punches|V-ALL-Goalkeeping-High claims|V-ALL-Goalkeeping-Goal kicks|V-ALL-Goalkeeping-Big saves|V-ALL-Duels-Ground duelsTotal|V-ALL-Duels-Ground duelsOK|V-ALL-Duels-Duels|V-ALL-Duels-DribblesTotal|V-ALL-Duels-DribblesOK|V-ALL-Duels-Dispossessed|V-ALL-Duels-Aerial duelsTotal|V-ALL-Duels-Aerial duelsOK|V-ALL-Defending-Total tackles|V-ALL-Defending-Tackles won|V-ALL-Defending-Recoveries|V-ALL-Defending-Interceptions|V-ALL-Defending-Errors lead to a shot|V-ALL-Defending-Clearances|V-ALL-Attack-Touches in penalty area|V-ALL-Attack-Through balls|V-ALL-Attack-Offsides|V-ALL-Attack-Fouled in final third|V-ALL-Attack-Big chances scored|V-ALL-Attack-Big chances missed|V-2ND-Shots-Total shots|V-2ND-Shots-Shots outside box|V-2ND-Shots-Shots on target|V-2ND-Shots-Shots off target|V-2ND-Shots-Shots inside box|V-2ND-Shots-Hit woodwork|V-2ND-Shots-Blocked shots|V-2ND-Passes-Throw-ins|V-2ND-Passes-Long ballsTotal|V-2ND-Passes-Long ballsOK|V-2ND-Passes-Final third entries|V-2ND-Passes-CrossesTotal|V-2ND-Passes-CrossesOK|V-2ND-Passes-Accurate passes|V-2ND-Match overview-Yellow cards|V-2ND-Match overview-Total shots|V-2ND-Match overview-Tackles|V-2ND-Match overview-Red cards|V-2ND-Match overview-Passes|V-2ND-Match overview-Goalkeeper saves|V-2ND-Match overview-Free kicks|V-2ND-Match overview-Corner kicks|V-2ND-Match overview-Big chances|V-2ND-Match overview-Ball possession|V-2ND-Goalkeeping-Total saves|V-2ND-Goalkeeping-Goal kicks|V-2ND-Duels-Ground duelsTotal|V-2ND-Duels-Ground duelsOK|V-2ND-Duels-Duels|V-2ND-Duels-DribblesTotal|V-2ND-Duels-DribblesOK|V-2ND-Duels-Dispossessed|V-2ND-Duels-Aerial duelsTotal|V-2ND-Duels-Aerial duelsOK|V-2ND-Defending-Total tackles|V-2ND-Defending-Tackles won|V-2ND-Defending-Recoveries|V-2ND-Defending-Interceptions|V-2ND-Defending-Clearances|V-2ND-Attack-Through balls|V-2ND-Attack-Offsides|V-2ND-Attack-Fouled in final third|V-2ND-Attack-Big chances scored|V-2ND-Attack-Big chances missed|V-1ST-Shots-Total shots|V-1ST-Shots-Shots outside box|V-1ST-Shots-Shots on target|V-1ST-Shots-Shots off target|V-1ST-Shots-Shots inside box|V-1ST-Shots-Hit woodwork|V-1ST-Shots-Blocked shots|V-1ST-Passes-Throw-ins|V-1ST-Passes-Long ballsTotal|V-1ST-Passes-Long ballsOK|V-1ST-Passes-Final third entries|V-1ST-Passes-CrossesTotal|V-1ST-Passes-CrossesOK|V-1ST-Passes-Accurate passes|V-1ST-Match overview-Yellow cards|V-1ST-Match overview-Total shots|V-1ST-Match overview-Tackles|V-1ST-Match overview-Red cards|V-1ST-Match overview-Passes|V-1ST-Match overview-Goalkeeper saves|V-1ST-Match overview-Free kicks|V-1ST-Match overview-Corner kicks|V-1ST-Match overview-Big chances|V-1ST-Match overview-Ball possession|V-1ST-Goalkeeping-Total saves|V-1ST-Goalkeeping-Goal kicks|V-1ST-Duels-Ground duelsTotal|V-1ST-Duels-Ground duelsOK|V-1ST-Duels-Duels|V-1ST-Duels-DribblesTotal|V-1ST-Duels-DribblesOK|V-1ST-Duels-Dispossessed|V-1ST-Duels-Aerial duelsTotal|V-1ST-Duels-Aerial duelsOK|V-1ST-Defending-Total tackles|V-1ST-Defending-Tackles won|V-1ST-Defending-Recoveries|V-1ST-Defending-Interceptions|V-1ST-Defending-Clearances|V-1ST-Attack-Through balls|V-1ST-Attack-Offsides|V-1ST-Attack-Fouled in final third|V-1ST-Attack-Big chances scored|V-1ST-Attack-Big chances missed|L-ALL-Shots-Total shots|L-ALL-Shots-Shots outside box|L-ALL-Shots-Shots on target|L-ALL-Shots-Shots off target|L-ALL-Shots-Shots inside box|L-ALL-Shots-Hit woodwork|L-ALL-Shots-Blocked shots|L-ALL-Passes-Throw-ins|L-ALL-Passes-Long ballsTotal|L-ALL-Passes-Long ballsOK|L-ALL-Passes-Final third phaseTotal|L-ALL-Passes-Final third phaseOK|L-ALL-Passes-Final third entries|L-ALL-Passes-CrossesTotal|L-ALL-Passes-CrossesOK|L-ALL-Passes-Accurate passes|L-ALL-Match overview-Yellow cards|L-ALL-Match overview-Total shots|L-ALL-Match overview-Tackles|L-ALL-Match overview-Red cards|L-ALL-Match overview-Passes|L-ALL-Match overview-Goalkeeper saves|L-ALL-Match overview-Free kicks|L-ALL-Match overview-Fouls|L-ALL-Match overview-Expected goals|L-ALL-Match overview-Corner kicks|L-ALL-Match overview-Big chances|L-ALL-Match overview-Ball possession|L-ALL-Goalkeeping-Total saves|L-ALL-Goalkeeping-Punches|L-ALL-Goalkeeping-High claims|L-ALL-Goalkeeping-Goal kicks|L-ALL-Goalkeeping-Big saves|L-ALL-Duels-Ground duelsTotal|L-ALL-Duels-Ground duelsOK|L-ALL-Duels-Duels|L-ALL-Duels-DribblesTotal|L-ALL-Duels-DribblesOK|L-ALL-Duels-Dispossessed|L-ALL-Duels-Aerial duelsTotal|L-ALL-Duels-Aerial duelsOK|L-ALL-Defending-Total tackles|L-ALL-Defending-Tackles won|L-ALL-Defending-Recoveries|L-ALL-Defending-Interceptions|L-ALL-Defending-Errors lead to a shot|L-ALL-Defending-Clearances|L-ALL-Attack-Touches in penalty area|L-ALL-Attack-Through balls|L-ALL-Attack-Offsides|L-ALL-Attack-Fouled in final third|L-ALL-Attack-Big chances scored|L-ALL-Attack-Big chances missed|L-2ND-Shots-Total shots|L-2ND-Shots-Shots outside box|L-2ND-Shots-Shots on target|L-2ND-Shots-Shots off target|L-2ND-Shots-Shots inside box|L-2ND-Shots-Hit woodwork|L-2ND-Shots-Blocked shots|L-2ND-Passes-Throw-ins|L-2ND-Passes-Long ballsTotal|L-2ND-Passes-Long ballsOK|L-2ND-Passes-Final third entries|L-2ND-Passes-CrossesTotal|L-2ND-Passes-CrossesOK|L-2ND-Passes-Accurate passes|L-2ND-Match overview-Yellow cards|L-2ND-Match overview-Total shots|L-2ND-Match overview-Tackles|L-2ND-Match overview-Red cards|L-2ND-Match overview-Passes|L-2ND-Match overview-Goalkeeper saves|L-2ND-Match overview-Free kicks|L-2ND-Match overview-Corner kicks|L-2ND-Match overview-Big chances|L-2ND-Match overview-Ball possession|L-2ND-Goalkeeping-Total saves|L-2ND-Goalkeeping-Goal kicks|L-2ND-Duels-Ground duelsTotal|L-2ND-Duels-Ground duelsOK|L-2ND-Duels-Duels|L-2ND-Duels-DribblesTotal|L-2ND-Duels-DribblesOK|L-2ND-Duels-Dispossessed|L-2ND-Duels-Aerial duelsTotal|L-2ND-Duels-Aerial duelsOK|L-2ND-Defending-Total tackles|L-2ND-Defending-Tackles won|L-2ND-Defending-Recoveries|L-2ND-Defending-Interceptions|L-2ND-Defending-Clearances|L-2ND-Attack-Through balls|L-2ND-Attack-Offsides|L-2ND-Attack-Fouled in final third|L-2ND-Attack-Big chances scored|L-2ND-Attack-Big chances missed|L-1ST-Shots-Total shots|L-1ST-Shots-Shots outside box|L-1ST-Shots-Shots on target|L-1ST-Shots-Shots off target|L-1ST-Shots-Shots inside box|L-1ST-Shots-Hit woodwork|L-1ST-Shots-Blocked shots|L-1ST-Passes-Throw-ins|L-1ST-Passes-Long ballsTotal|L-1ST-Passes-Long ballsOK|L-1ST-Passes-Final third entries|L-1ST-Passes-CrossesTotal|L-1ST-Passes-CrossesOK|L-1ST-Passes-Accurate passes|L-1ST-Match overview-Yellow cards|L-1ST-Match overview-Total shots|L-1ST-Match overview-Tackles|L-1ST-Match overview-Red cards|L-1ST-Match overview-Passes|L-1ST-Match overview-Goalkeeper saves|L-1ST-Match overview-Free kicks|L-1ST-Match overview-Corner kicks|L-1ST-Match overview-Big chances|L-1ST-Match overview-Ball possession|L-1ST-Goalkeeping-Total saves|L-1ST-Goalkeeping-Goal kicks|L-1ST-Duels-Ground duelsTotal|L-1ST-Duels-Ground duelsOK|L-1ST-Duels-Duels|L-1ST-Duels-DribblesTotal|L-1ST-Duels-DribblesOK|L-1ST-Duels-Dispossessed|L-1ST-Duels-Aerial duelsTotal|L-1ST-Duels-Aerial duelsOK|L-1ST-Defending-Total tackles|L-1ST-Defending-Tackles won|L-1ST-Defending-Recoveries|L-1ST-Defending-Interceptions|L-1ST-Defending-Clearances|L-1ST-Attack-Through balls|L-1ST-Attack-Offsides|L-1ST-Attack-Fouled in final third|L-1ST-Attack-Big chances scored|L-1ST-Attack-Big chances missed
12021670|Chile|Primera Division|2024|Primera División 2024|23|2024-08-31|17:30:00|Chile|Santiago|Santa Laura|786555|Felipe Gonzalez|Chile|3151|Chile|UC|Universidad Catolica|790357|Tiago Nunes||33596|Chile|IQU|Deportes Iquique|789726|Miguel Ramirez||2|2|11|1|4|3|10|0|4|23|57|29|114|77|64|29|7|196|3|11|15||265|3|11|20|1,0|7|1|44%|3|||6||63|31||8|5|8|21|8|15||35|9||22|24|1|3|5||1|6|1|2|2|5|0|2|18|29|19|29|17|3|88|3|6|6||120|2|6|4|1|47%|2|3|32|15||5|3|3|10|3|6||17|5|12|1|1|2||1|5|0|2|1|5|0|2|5|28|10|35|12|4|108|0|5|9||145|1|5|3|0|41%|1|3|31|16||3|2|5|11|5|9||18|4|10|0|2|3||0|10|5|5|3|5|0|2|27|71|39|71|42|47|11|3|275|1|10|11||358|2|19|12|0,78|2|0|56%|2|||8||63|32||8|2|9|21|13|11||35|12||26|17|0|3|1||0|5|2|4|1|3|0|0|14|36|19|23|7|2|104|0|5|5||142|2|11|0|0|53%|2|4|32|17||4|1|3|10|7|5||17|9|15|0|3|1||0|5|3|1|2|2|0|2|13|35|20|24|4|1|171|1|5|6||216|0|8|2|0|59%|0|4|31|15||4|1|6|11|6|6||18|3|11|0|0|0||0
12021701|Chile|Primera Division|2024|Primera División 2024|20|2024-08-18|15:00:00|Chile|El Salvador|El Cobre, El Salvador|788758|Diego Flores|Chile|3167|Chile|COB|Cobresal|790312|Gustavo Huerta||33596|Chile|IQU|Deportes Iquique|789726|Miguel Ramirez||2|1|17|3|4|8|14|0|5|14|62|32|138|98|74|25|6|407|2|17|20||472|6|8|10|0,85|12|1|60%|6|||14||74|41||20|13|8|16|5|20||41|4||23|31||0|3|0|1|11|3|3|6|8|0|2|3|33|21|42|13|4|227|1|11|9||259|3|6|5|1|64%|3|9|42|20||11|5|4|7|3|9||21|0|12||0|3|0|1|6|0|1|2|6|0|3|11|29|11|32|12|2|180|1|6|11||213|3|2|7|0|55%|3|5|32|21||9|8|4|9|2|11||20|4|11||0|0|0|0|20|7|8|8|13|2|4|26|60|29|103|67|54|23|4|244|1|20|15||307|3|8|9|2,74|4|2|40%|3|||9||74|33||19|10|11|16|11|15||56|8||23|30||1|1|2|0|11|5|4|5|6|2|2|12|32|16|24|7|1|112|1|11|10||140|2|4|0|1|36%|2|7|42|22||13|8|4|7|4|10||29|4|13||0|1|1|0|9|2|4|3|7|0|2|14|28|13|30|16|3|132|0|9|5||167|1|4|4|1|45%|1|2|32|11||6|2|7|9|7|5||27|4|10||1|0|1|0
12021698|Chile|Primera Division|2024|Primera División 2024|20|2024-08-18|15:00:00|Chile|La Florida|Estadio Municipal de La Florida|787763|Manuel Vergara|Chile|3162|Chile|AUD|Audax Italiano|789664|Juan Jose Ribera||3151|Chile|UC|Universidad Catolica|790357|Tiago Nunes||2|1|10|4|5|4|6|0|1|36|73|41|110|67|65|10|2|361|1|10|14||453|4|8|12|1,82|1|2|65%|4|||8||60|29||14|7|12|14|11|14||27|1||13|22|0|3|3|1|1|5|3|2|3|2|0|0|17|30|19|34|3|1|183|1|5|3||221|4|6|0|1|71%|4|2|26|13||8|4|3|5|3|3||13|0|4|0|1|2|1|0|5|1|3|1|4|0|1|19|43|22|31|7|1|178|0|5|11||232|0|2|1|1|60%|0|6|34|16||6|3|9|9|8|11||14|1|9|0|2|1|0|1|11|5|6|5|6|0|0|23|67|23|82|47|51|13|2|151|3|11|19||234|4|9|10|1,62|1|2|35%|4|||5||60|31||11|3|6|14|3|19||34|2||21|12|1|1|1|2|0|7|4|6|1|3|0|0|7|26|9|17|5|0|49|3|7|7||86|1|4|1|2|29%|1|4|26|13||5|2|0|5|2|7||14|1|10|1|0|1|2|0|4|1|0|4|3|0|0|16|41|14|34|8|2|102|0|4|12||148|3|5|0|0|40%|3|1|34|18||6|1|6|9|1|12||20|1|11|0|1|0|0|0
12021681|Chile|Primera Division|2024|Primera División 2024|21|2024-08-22|19:00:00|Chile|Chillan|Estadio Municipal Nelson Oyarzun Arenas|786664|Nicolas Gamboa|Chile|7029|Chile|NUB|Nublense|333413|Mario Salas||3153|Chile|ESP|Union Espanola|786123|Miguel Ponce||0|0|15|7|4|6|8|1|5|25|56|27|99|70|51|12|3|348|2|15|14||441|10|10|8|1,4|2|1|54%|10||2|10||66|31||18|7|12|29|9|14||52|8||36|13||0|2||1|7|4|2|3|3|0|2|13|29|12|26|4|2|143|1|7|8||193|8|6|1|0|54%|8|2|35|18||7|4|6|19|8|8||29|4|25||0|2||0|8|3|2|3|5|1|3|12|27|15|25|8|1|205|1|8|6||248|2|4|1|1|53%|2|8|31|13||11|3|6|10|1|6||23|4|11||0|0||1|22|8|10|8|14|1|4|16|63|31|152|100|61|30|10|276|1|22|23||370|4|8|10|2,1|11|3|46%|4||2|6||66|35||9|4|9|29|20|23||65|13||15|44||3|1||3|12|5|8|2|7|1|2|8|31|12|35|19|5|104|1|12|9||152|2|4|9|2|46%|2|4|35|17||8|4|4|19|11|9||34|7|6||0|1||2|10|3|2|6|7|0|2|8|32|19|26|11|5|172|0|10|14||218|2|4|2|1|47%|2|2|31|18||1|0|5|10|9|14||31|6|9||3|0||1
12021677|Chile|Primera Division|2024|Primera División 2024|21|2024-08-23|19:00:00|Chile|La Calera|Municipal Nicolas Chahuan|786591|Jose Cabero|Chile|48242|Chile|ULC|Union La Calera|800223|Walter Oscar Lemma||89506|Chile|COP|Deportes Copiapo|130093|Ivo Alexis Basay Hatibovic||3|3|10|1|5|1|9|2|4|22|70|28|104|61|59|21|5|197|3|10|18||292|5|3|14|1,96|7|1|44%|5|||7||63|32||21|11|5|18|10|18||38|9||16|15||0|1|1||5|0|4|1|5|2|0|13|44|15|28|10|1|73|2|5|13||131|3|1|2|1|48%|3|4|34|22||11|8|2|10|4|13||18|3|7||0|0|1||5|1|1|0|4|0|4|9|26|13|31|11|4|124|1|5|5||161|2|2|5|0|40%|2|3|29|10||10|3|3|8|6|5||20|6|9||0|1|0||13|8|8|3|5|0|2|25|58|29|106|68|61|21|6|306|0|13|15||385|2|12|4|1,26|5|1|56%|2|||8||63|31||13|4|9|18|8|15||35|3||18|11||1|3|1||10|6|6|2|4|0|2|13|28|10|25|8|2|103|0|10|5||142|2|4|2|1|52%|2|6|34|12||9|3|7|10|6|5||16|2|11||0|1|1||3|2|2|1|1|0|0|12|30|19|36|13|4|203|0|3|10||243|0|8|3|0|60%|0|2|29|19||4|1|2|8|2|10||19|1|7||1|2|0|
12021674|Chile|Primera Division|2024|Primera División 2024|21|2024-08-23|19:00:00|Chile|Santiago|Nacional|789146|Gaston Philippe|Chile|3161|Chile|UCH|Universidad de Chile|787722|Gustavo Alvarez||3159|Chile|COC|Cobreloa|786578|Dalcio Giovagnoli||4|0|7|4|2|4|3|0|1|18|88|46|79|41|53|12|3|278|3|7|26||375|5|11|10|0,61|0|0|38%|5|||9||77|43||21|6|5|19|5|26||60|5||13|10||1|3|0|0|1|1|0|1|0|0|0|7|44|24|26|5|1|158|2|1|12||206|4|4|0|0|40%|4|5|41|19||11|3|4|9|1|12||35|3|6||1|1|0|0|6|3|2|3|3|0|1|11|44|22|27|7|2|120|1|6|14||169|1|7|0|0|35%|1|4|36|24||10|3|1|10|4|14||25|2|7||0|2|0|0|18|6|9|7|12|0|2|19|52|28|127|89|61|16|8|559|1|18|20||632|2|10|13|2,64|5|5|62%|2|||6||77|34||12|4|18|19|14|20||62|4||12|24||3|2|4|1|8|2|5|2|6|0|1|10|20|9|34|6|4|279|0|8|12||316|0|7|1|2|60%|0|1|41|22||7|3|8|9|8|12||34|2|7||2|2|1|1|10|4|4|5|6|0|1|9|32|19|27|10|4|280|1|10|8||316|2|3|4|3|65%|2|5|36|12||5|1|10|10|6|8||28|2|5||1|0|3|0
12021683|Chile|Primera Division|2024|Primera División 2024|21|2024-08-24|15:00:00|Chile|Coquimbo|Francisco Sanchez Rumoroso|786554|Hector Jona|Chile|3165|Chile|COQ|Coquimbo Unido|791180|Fernando Diaz||3162|Chile|AUD|Audax Italiano|789664|Juan Jose Ribera||1|1|6|1|1|5|5|0|0|20|71|27|75|37|43|14|4|161|2|6|12||265|3|3|10|0,38|3|1|38%|3||2|13||35|17||6|2|5|42|17|12||45|1||36|15||0|0|1||1|0|0|1|1|0|0|11|30|11|16|8|1|49|0|1|10||101|3|3|2|0|33%|3|5|24|15||2|2|3|24|12|10||19|0|21||0|0|0||5|1|1|4|4|0|0|9|41|16|27|6|3|112|2|5|2||164|0|0|1|1|42%|0|8|11|2||4|0|2|18|5|2||26|1|15||0|0|1||14|5|4|9|9|1|1|29|80|41|150|87|68|38|11|317|2|14|9||428|0|9|4|1,09|10|0|62%|0||2|10||35|18||5|0|7|42|25|9||38|6||13|26||3|3|0||9|4|4|5|5|1|0|14|37|16|34|21|4|156|2|9|3||204|0|6|9|0|67%|0|4|24|9||4|0|6|24|12|3||18|5|10||2|2|0||5|1|0|4|4|0|1|15|43|25|34|17|7|161|0|5|6||224|0|3|1|0|58%|0|6|11|9||1|0|1|18|13|6||20|1|3||1|1|0|
12021689|Chile|Primera Division|2024|Primera División 2024|21|2024-08-24|17:30:00|Chile|Iquique|Estadio Tierra de Campeones|788757|Juan Sepulveda||33596|Chile|IQU|Deportes Iquique|789726|Miguel Ramirez||3163|Chile|OHF|O'Higgins|795006|Victor Fuentes||1|3|7|0|5|1|7|0|1|11|69|23|67|38|39|8|3|124|6|7|16|0|217|4|8|12|1,04|3|1|31%|4|||15||54|26||9|2|7|35|19|16||33|10||29|18|0|2|1|1||3|0|3|0|3|0|0|6|32|12|19|2|0|46|6|3|7|0|88|2|5|0|1|27%|2|7|24|13||1|1|2|11|6|7||13|3|14|0|1|0|1||4|0|2|1|4|0|1|5|37|11|20|6|3|78|0|4|9|0|129|2|3|3|0|33%|2|8|30|13||8|1|5|24|13|9||20|7|15|0|1|1|0||17|8|5|10|9|1|2|31|60|35|157|96|76|26|9|385|3|17|14|1|484|2|10|8|1,25|6|0|69%|2|||5||54|28||7|4|13|35|16|14||38|3||2|29|1|2|3|0||7|2|3|4|5|1|0|12|26|20|36|16|7|184|2|7|2|1|223|1|6|3|0|73%|1|2|24|11||3|3|7|11|5|2||18|2|0|0|1|2|0||10|6|2|6|4|0|2|19|34|15|40|10|2|201|1|10|12|0|261|1|4|3|0|67%|1|3|30|17||4|1|6|24|11|12||20|1|2|1|1|1|0|
12021676|Chile|Primera Division|2024|Primera División 2024|21|2024-08-25|12:30:00|Chile|La Cisterna|Municipal de La Cisterna|786555|Felipe Gonzalez|Chile|3157|Chile|PAL|Palestino|796864|Lucas Bovaglio||3167|Chile|COB|Cobresal|790312|Gustavo Huerta||3|0|10|3|3|5|7|0|2|16|71|36|109|70|50|14|6|280|4|10|16||361|2|8|14|0,81|5|0|47%|2|||15||73|28||11|4|16|20|11|16||38|7||16|22|1|2|0|0||7|3|3|3|4|0|1|6|39|21|25|9|3|142|1|7|8||181|1|3|3|0|50%|1|9|33|14||5|3|7|8|4|8||19|3|7|0|0|0|0||3|0|0|2|3|0|1|10|32|15|25|5|3|138|3|3|8||180|1|5|2|0|45%|1|6|40|14||6|1|9|12|7|8||19|4|9|1|2|0|0||18|4|5|10|14|1|3|22|59|33|136|89|64|24|8|316|3|18|23||391|3|13|9|2,74|4|1|53%|3|||9||73|45||14|9|11|20|9|23||44|6||18|26|0|3|6|1||13|4|3|8|9|1|2|10|32|20|34|13|5|141|0|13|9||176|3|7|1|1|50%|3|4|33|19||5|3|6|8|4|9||27|2|12|0|2|4|1||5|0|2|2|5|0|1|12|27|13|30|11|3|175|3|5|14||215|0|6|3|0|55%|0|5|40|26||9|6|5|12|5|14||17|4|6|0|1|2|0|
12021673|Chile|Primera Division|2024|Primera División 2024|21|2024-08-25|15:00:00|Chile|Vina del Mar|Sausalito|788001|Nicolas Millas|Chile|5032|Chile|EVT|Everton de Vina del Mar|801772|Esteban Solari||3155|Chile|CC|Colo Colo|341967|Jorge Almiron||0|1|14|4|4|6|10|1|4|18|72|37|156|105|75|17|6|403|4|14|14|1|515|2|6|9||5||67%|2|||10||44|27||10|7|5|24|15|14||57|1||19|23||1|1|||6|2|3|2|4|0|1|8|27|15|43|9|3|162|3|6|5|1|210|1|3|1||66%|1|5|18|12||4|4|2|13|10|5||31|0|8||1|1|||8|2|1|4|6|1|3|10|45|22|32|8|3|241|1|8|9|0|305|1|3|4||68%|1|5|26|15||6|3|3|11|5|9||26|1|11||0|0|||6|4|2|4|2|0|0|31|70|30|82|33|49|16|1|154|1|6|8|1|245|3|8|6||5||33%|3|||10||44|17||10|1|5|24|9|8||42|5||18|7||0|1|||3|2|1|2|1|0|0|16|35|14|27|6|0|69|1|3|2|0|110|2|4|1||34%|2|4|18|6||4|0|1|13|3|2||24|2|10||0|1|||3|2|1|2|1|0|0|15|35|16|22|10|1|85|0|3|6|1|135|1|4|4||32%|1|6|26|11||6|1|4|11|6|6||18|3|8||0|0||
12021671|Chile|Primera Division|2024|Primera División 2024|21|2024-08-25|17:30:00|Chile|Santiago|San Carlos de Apoquindo|787050|Juan Lara|Chile|3151|Chile|UC|Universidad Catolica|790357|Tiago Nunes||3164|Chile|HUA|Huachipato|795267|Igor Oca||4|0|4|3|2|1|1|0|1|18|64|23|87|48|46|15|3|243|4|4|16||326|5|7|13|0,15|1|0|44%|5|||10||60|28||11|5|7|17|5|16||37|6||20|9|||0|0|0|2|1|1|1|1|0|0|9|32|11|22|7|1|130|2|2|11||167|5|2|1|0|43%|5|2|32|16||4|3|5|5|1|11||21|2|12|||0|0|0|2|2|1|0|0|0|1|9|32|12|24|8|2|113|2|2|5||159|0|5|0|0|45%|0|8|28|12||7|2|2|12|4|5||16|4|8|||0|0|0|16|5|10|5|11|0|1|18|52|24|98|56|46|19|5|323|4|16|13||414|2|13|7|1,36|7|2|56%|2|||4||60|32||10|6|12|17|12|13||43|2||20|24|||4|1|1|10|4|7|2|6|0|1|9|23|14|27|9|3|174|1|10|6||218|1|7|4|2|57%|1|3|32|16||4|3|10|5|4|6||16|1|12|||3|1|1|6|1|3|3|5|0|0|9|29|10|19|10|2|149|3|6|7||196|1|6|3|0|55%|1|1|28|16||6|3|2|12|8|7||27|1|8|||1|0|0
12021714|Chile|Primera Division|2024|Primera División 2024|19|2024-08-10|15:00:00|Chile|Santiago|Nacional|786553|Cristian Garay|Chile|3161|Chile|UCH|Universidad de Chile|787722|Gustavo Alvarez||3155|Chile|CC|Colo Colo|341967|Jorge Almiron||0|0|5|1|1|3|4|0|1|26|43|14|70|40|31|18|6|248|3|5|12||339|5|9|17|0,27|8|0|43%|5||1|10||62|26||12|5|8|18|9|12||46|16||19|14|0|3|2||0|3|0|1|1|3|0|1|11|25|8|16|13|6|86|2|3|8||129|3|5|7|0|34%|3|6|32|16||7|3|1|8|4|8||18|6|6|0|0|1||0|2|1|0|2|1|0|0|15|18|6|15|5|0|162|1|2|4||210|2|4|1|0|53%|2|4|30|10||5|2|7|10|5|4||28|10|13|0|3|1||0|10|3|5|4|7|0|1|21|51|20|101|64|56|25|3|351|2|10|15||443|1|16|9|0,74|5|1|57%|1||2|5||62|36||10|5|7|18|9|15||38|11||10|16|1|4|2||1|6|1|3|2|5|0|1|11|23|9|30|13|1|221|1|6|5||263|1|7|1|1|66%|1|1|32|16||8|4|4|8|4|5||22|3|3|1|1|1||1|4|2|2|2|2|0|0|10|28|11|26|12|2|130|1|4|10||180|0|9|4|0|47%|0|4|30|20||2|1|3|10|5|10||16|8|7|0|3|1||0
12021690|Chile|Primera Division|2024|Primera División 2024|19|2024-08-10|19:00:00|Chile|Coquimbo|Francisco Sanchez Rumoroso|788984|Mathias Riquelme|Chile|3165|Chile|COQ|Coquimbo Unido|791180|Fernando Diaz||33596|Chile|IQU|Deportes Iquique|789726|Miguel Ramirez||1|2|10|3|2|6|7|2|2|23|99|36|112|66|69|6|2|239|4|10|17||377|1|6|12|1,53|1|3|48%|1|||11||59|27||13|4|5|48|27|17||45|11||38|16|1|2|2|1|2|8|2|1|5|6|2|2|13|59|20|38|4|1|123|4|8|10||200|1|1|1|2|54%|1|6|28|12||6|1|3|15|10|10||22|3|10|1|2|1|0|2|2|1|1|1|1|0|0|10|40|16|31|2|1|116|0|2|7||177|0|5|0|1|43%|0|5|31|15||7|3|2|33|17|7||23|8|28|0|0|1|1|0|17|6|3|6|11|1|8|41|81|29|156|77|103|32|9|251|2|17|14||379|0|12|7|1,56|13|2|52%|0|||7||59|32||12|6|11|48|21|14||59|14||16|30|0|1|3|0|2|9|4|3|2|5|1|4|18|52|16|49|10|3|96|2|9|8||160|0|7|5|1|46%|0|5|28|16||4|1|7|15|5|8||30|10|9|0|0|2|0|1|8|2|0|4|6|0|4|23|29|13|54|22|6|155|0|8|6||219|0|5|8|1|57%|0|2|31|16||8|5|4|33|16|6||29|4|7|0|1|1|0|1
